id_user_hash,user_hospital,user_specialty,user_subspecialty,user_education_level,user_gender,user_age_range,is_user_working,user_created_at,id_exam,exam_created_at,id_case,id_question,user_answer,is_user_answer_correct,country_user_made_the_exam,city_user_made_the_exam
eaf2613da36e530eaa48f5ed2749933a77bd2220e06464d76cd4753d1f620a49,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,NULL,NULL,NULL,Sí,2024-02-20 3:20:06,948573260294,2025-01-29 21:18:10,811397706897,132361979824,Canagliflozina,CORRECTA,MX,Puebla
eaf2613da36e530eaa48f5ed2749933a77bd2220e06464d76cd4753d1f620a49,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,NULL,NULL,NULL,Sí,2024-02-20 3:20:06,963672134379,2025-01-30 0:34:49,244557541550,763613203988,300 mg cada 24 horas,CORRECTA,MX,Puebla
eaf2613da36e530eaa48f5ed2749933a77bd2220e06464d76cd4753d1f620a49,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,NULL,NULL,NULL,Sí,2024-02-20 3:20:06,963672134379,2025-01-30 0:34:49,629518621434,846734892931,Hipoglucemia,INCORRECTA,MX,Puebla
e85210d70e54472824b347ec632cdaa15dbddd4e6fbb94dbf7df2cb72e32ea96,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,NULL,NULL,NULL,2024-02-20 3:20:06,275457083407,2025-01-30 2:51:31,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Miguel Hidalgo
14c817329e3d0ff06ea17de123931cbd2741c23d35ab7088c84593d506d3db64,"UMAE No. 71 Hospital de Especialidades, IMSS Torreón",Cardiología Clínica,Electrofisiología,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-13 3:15:51,916222571616,2025-01-30 3:17:37,732853430059,728742011873,Canagliflozina,CORRECTA,MX,undefined
14c817329e3d0ff06ea17de123931cbd2741c23d35ab7088c84593d506d3db64,"UMAE No. 71 Hospital de Especialidades, IMSS Torreón",Cardiología Clínica,Electrofisiología,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-13 3:15:51,916222571616,2025-01-30 3:17:37,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,undefined
c65438ce2acad56d26ba438f118707f12984e8d078b3760e8c2ba469c1f04806,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,887409056205,2025-01-30 3:57:48,235094532884,295543149769,Cetoacidosis euglucémica,INCORRECTA,MX,Iztapalapa
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,307921826773,987554236949,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,358933197576,833315648609,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,649113701688,483481238518,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,274993632305,508538415750,Cetoacidosis euglucémica,INCORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,995125112600,754403653529,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,244557541550,763613203988,300 mg cada 24 horas,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,314917785212,245322391374,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,873347891522,146764235544,100 mg cada 24 horas,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,629518621434,846734892931,Infección de vías urinarias,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,828965380693,832250567826,Glimepirida,INCORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,133911959908,417183668043,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,229680574694,469471238858,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,750584068166,2025-01-30 4:15:47,323283717965,959549851334,Canagliflozina,CORRECTA,MX,Naucalpan
8b6843de380c1cc9b15ee5a9638165df3f924d80c4f140933b5b3862a58eff53,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-27 16:02:05,949416956420,2025-01-30 4:23:00,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Apodaca
8b6843de380c1cc9b15ee5a9638165df3f924d80c4f140933b5b3862a58eff53,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-27 16:02:05,949416956420,2025-01-30 4:23:00,156104737096,378135937744,Evitar el deterioro de la función renal y mejoría de los desenlaces renales,CORRECTA,MX,Apodaca
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,498202451851,826237798183,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,811397706897,132361979824,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,203781098942,108444960175,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,533106738250,778258403042,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,802514632691,871916366119,Evitar el deterioro de la función renal y mejoría de los desenlaces renales,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,479031265044,555592234422,Canagliflozina,CORRECTA,MX,Naucalpan
a91774a41fcddd73036186d644321049144f2c6715390daf8d2e562e90a61cc1,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2023-12-29 20:47:22,434386157028,2025-01-30 4:32:07,382069957680,467207096208,Canagliflozina,CORRECTA,MX,Naucalpan
83294ac0b78f34cc0bd532f502357e8e13c0cc23b10092af2dbd934b5dff9b20,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,274011896511,2025-01-30 4:35:14,101715648550,597822451490,Canagliflozina,CORRECTA,MX,San Nicolás de los Garza
8b6843de380c1cc9b15ee5a9638165df3f924d80c4f140933b5b3862a58eff53,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-27 16:02:05,194551627099,2025-01-30 5:15:31,299836327154,353241764011,Glimepirida,INCORRECTA,MX,Apodaca
f17dd4d5a31b31f6648e01f9065c8c079f3a9b3419c5685a7048beb8bdd5460e,Hospital Juárez de México,Cardiología Clínica,Ecocardiografía Adultos,Especialista,Hombre,28-32,NULL,2025-01-29 19:51:39,521955072009,2025-01-30 5:30:52,229680574694,469471238858,Suspender glimepirida,INCORRECTA,MX,Mexico City
4cc66bd2641c1415ff9df2fe4d623846168a635cd4c91fcda5aa4dd3fafdea36,"UMAE Hospital de Especialidades CMN La Raza, IMSS",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-15 2:23:47,176008513800,2025-01-30 5:50:47,420398091106,185612297913,200 mg cada 24 horas,INCORRECTA,MX,Texcoco
4cc66bd2641c1415ff9df2fe4d623846168a635cd4c91fcda5aa4dd3fafdea36,"UMAE Hospital de Especialidades CMN La Raza, IMSS",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-15 2:23:47,176008513800,2025-01-30 5:50:47,235094532884,295543149769,Cetoacidosis euglucémica,INCORRECTA,MX,Texcoco
4cc66bd2641c1415ff9df2fe4d623846168a635cd4c91fcda5aa4dd3fafdea36,"UMAE Hospital de Especialidades CMN La Raza, IMSS",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-15 2:23:47,176008513800,2025-01-30 5:50:47,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Texcoco
4cc66bd2641c1415ff9df2fe4d623846168a635cd4c91fcda5aa4dd3fafdea36,"UMAE Hospital de Especialidades CMN La Raza, IMSS",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-15 2:23:47,176008513800,2025-01-30 5:50:47,748494876443,547616819672,Canagliflozina,CORRECTA,MX,Texcoco
4cc66bd2641c1415ff9df2fe4d623846168a635cd4c91fcda5aa4dd3fafdea36,"UMAE Hospital de Especialidades CMN La Raza, IMSS",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-15 2:23:47,836985886830,2025-01-30 6:11:21,498202451851,826237798183,Canagliflozina,CORRECTA,MX,Texcoco
f17dd4d5a31b31f6648e01f9065c8c079f3a9b3419c5685a7048beb8bdd5460e,Hospital Juárez de México,Cardiología Clínica,Ecocardiografía Adultos,Especialista,Hombre,28-32,NULL,2025-01-29 19:51:39,541513596042,2025-01-30 6:24:27,124038161554,324522384645,Metformina,INCORRECTA,MX,Mexico City
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,124038161554,324522384645,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,172868572776,730859639732,NULL,INCORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,882023612816,127545465920,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,861215446355,804701181790,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,722635827435,464294931925,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,420398091106,185612297913,300 mg cada 24 horas,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,247539514570,836427972263,100 mg cada 12 horas,INCORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,426786236151,467374717828,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,880544085300,261946534433,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,156104737096,378135937744,Evitar el deterioro de la función renal y mejoría de los desenlaces renales,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,312955657979,921520581524,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,748494876443,547616819672,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,299836327154,353241764011,Glimepirida,INCORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,101715648550,597822451490,Losartán,INCORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,732853430059,728742011873,Canagliflozina,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Nogales
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,275448158794,2025-01-30 7:11:34,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Nogales
c5ba3ed93e0abbb0b8d905d7fec3b8101776ae01c8c503fb3abef1c2dcd21841,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,155711998830,2025-01-30 7:37:58,244557541550,763613203988,100 mg cada 12 horas,INCORRECTA,MX,Gustavo Adolfo Madero
c5ba3ed93e0abbb0b8d905d7fec3b8101776ae01c8c503fb3abef1c2dcd21841,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,155711998830,2025-01-30 7:37:58,247539514570,836427972263,100 mg cada 24 horas,CORRECTA,MX,Gustavo Adolfo Madero
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,675439737886,2025-01-30 9:35:06,323283717965,959549851334,Canagliflozina,CORRECTA,MX,Mexico City
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,238494855895,2025-01-30 9:50:29,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Mexico City
12c60fe3f5db4176a4797acf55ac1dcc4e56f946917fd03172c892165953fd61,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,541781346286,2025-01-30 11:06:03,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Miguel Hidalgo
12c60fe3f5db4176a4797acf55ac1dcc4e56f946917fd03172c892165953fd61,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,541781346286,2025-01-30 11:06:03,995125112600,754403653529,Canagliflozina,CORRECTA,MX,Miguel Hidalgo
c65438ce2acad56d26ba438f118707f12984e8d078b3760e8c2ba469c1f04806,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,448823312950,2025-01-30 11:17:18,861215446355,804701181790,Canagliflozina,CORRECTA,MX,Ecatepec
d665b5df6061cf9ab4ee7834172fced6695ad987d30c6b86def0b6f046feae84,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,NULL,2024-12-28 18:43:51,678287066060,2025-01-30 15:14:22,722635827435,464294931925,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,Zapopan
c65438ce2acad56d26ba438f118707f12984e8d078b3760e8c2ba469c1f04806,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550931127261,2025-01-30 19:30:14,802514632691,871916366119,Evitar el deterioro de la función renal y mejoría de los desenlaces renales,CORRECTA,MX,Iztapalapa
d0aed08c62d2138309e7cfd9906bf05d44a43b3feaa7cda34dd8c850977e89be,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,NULL,NULL,NULL,2024-02-20 3:20:06,151903178124,2025-01-30 20:08:04,479031265044,555592234422,Canagliflozina,CORRECTA,MX,Benito Juarez
2e90a438da1ea1aa58197f6d079a46aff13e3710a4b49bb026d721d326a169e7,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-30 19:27:44,670755667763,2025-01-30 20:13:15,748494876443,547616819672,Canagliflozina,CORRECTA,MX,Mexico City
2e90a438da1ea1aa58197f6d079a46aff13e3710a4b49bb026d721d326a169e7,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-30 19:27:44,670755667763,2025-01-30 20:13:15,873347891522,146764235544,100 mg cada 24 horas,CORRECTA,MX,Mexico City
9fe27e7728f9d8073077bb2cef357ed58946e3c9abb3c3f930a9d4f284cf7e0b,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Mujer,28-32,NULL,2024-04-15 18:06:12,340333751974,2025-01-30 20:17:59,244557541550,763613203988,200 mg cada 24 horas,INCORRECTA,MX,Iztacalco
bbb695b40f8f515ef786fbf3b513b9d18a75e1c47eb6d9ae4907688f504946ce,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,890996155037,2025-01-30 20:27:03,307921826773,987554236949,Aumentar la dosis de dapagliflozina,INCORRECTA,MX,Gustavo Adolfo Madero
8150591466e700cd3171d7ad6a0d74defb84b722299a29b6709e083cabcc255d,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,Hombre,28-32,Sí,2024-01-31 2:10:58,226559783465,2025-01-30 22:36:10,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Venustiano Carranza
5d331c4241ea6e56bd2f18da5193686d64a17915256dbea2e86b704db212f0a3,"UMAE No. 71 Hospital de Especialidades, IMSS Torreón",Cardiología Clínica,Electrofisiología,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-19 21:31:09,947148264813,2025-01-30 23:17:38,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Torreón
5d331c4241ea6e56bd2f18da5193686d64a17915256dbea2e86b704db212f0a3,"UMAE No. 71 Hospital de Especialidades, IMSS Torreón",Cardiología Clínica,Electrofisiología,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-19 21:31:09,947148264813,2025-01-30 23:17:38,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Torreón
